I#ID	Name
G16522	LCE5A
G16523	KRTAP15-1
G16524	MORN5
G16525	CALHM1
G16526	MPV17L
G16527	TMEM86B
G16528	CBARP
G16529	TAC4
G16530	CASC2
G16531	CFAP65
G16532	TMCO4
G16533	CFAP299
G16534	LINC01018
G16535	GOLGA2P11
G16536	PLA2G4F
G16537	CSNK1G2-AS1
G16538	TXNDC8
G16539	MCOLN2
G16540	ANKK1
G16541	LRRC57
G16542	MYADML2
G16543	EIF2S3B
G16544	CT47A11
G16545	EPGN
G16546	NUP210P1
G16547	MBLAC1
G16548	TCP11L2
G16549	ZNF718
G16550	RASGEF1C
G16551	RNF144B
G16552	ELMOD2
G16553	H2BC1
G16554	COL24A1
G16555	LINC01743
G16556	OR52B2
G16557	PCSK9
G16558	NPNT
G16559	DYNLT2B
G16560	PDZD9
G16561	SMCO1
G16562	C19orf38
G16563	SDHAP1
G16564	BCL6B
G16565	CNEP1R1
G16566	ADAM5
G16567	SYT14
G16568	PAN3
G16569	ANKRD31
G16570	ZNF549
G16571	COL6A5
G16572	SYCE2
G16573	TMEM196
G16574	HMCN2
G16575	CDRT15L2
G16576	STEAP1B
G16577	NUDT14
G16578	PTF1A
G16579	NATD1
G16580	CCDC110
G16581	LMNTD2
G16582	RPS2P32
G16583	GK5
G16584	EML3
G16585	CCDC197
G16586	SCML4
G16587	SERPINA11
G16588	ST6GALNAC3
G16589	MFSD8
G16590	TMEM151A
G16591	TCERG1L
G16592	LYSMD2
G16593	BCLAF3
G16594	NUTM1
G16595	MAMDC2
G16596	MAP7D2
G16597	WDR72
G16598	C10orf67
G16599	NPB
G16600	KANK3
G16601	HEATR9
G16602	SUN3
G16603	SERINC5
G16604	TINCR
G16605	FRMD3
G16606	CATSPERE
G16607	CATSPERD
G16608	PLCXD2
G16609	ZNF683
G16610	ARHGAP30
G16611	GCSAM
G16612	RNF214
G16613	C9orf43
G16614	CFAP126
G16615	NEGR1
G16616	DSCR9
G16617	SHPRH
G16618	KLHL34
G16619	UTS2B
G16620	SNX33
G16621	TAB3
G16622	C2orf72
G16623	FAM133B
G16624	ANKS4B
G16625	SVIP
G16626	ALS2CL
G16627	NCR3
G16628	LY6G6F
G16629	HSPA12A
G16630	SGMS1
G16631	NALCN
G16632	TMIE
G16633	WFDC11
G16634	WFDC9
G16635	MRGPRX1
G16636	ASPM
G16637	BOD1L1
G16638	TAS2R39
G16639	TAS2R41
G16640	TAS2R31
G16641	TAS2R19
G16642	TAS2R20
G16643	TAS2R50
G16644	IL4I1
G16645	CYP4X1
G16646	NSUN5P2
G16647	TUBB8B
G16648	MAGI3
G16649	PRSS33
G16650	PYDC1
G16651	FDCSP
G16652	TIPRL
G16653	STEAP2
G16654	NPHP4
G16655	OFCC1
G16656	SEC14L3
G16657	BRD3OS
G16658	BEST4
G16659	POM121L4P
G16660	HS6ST3
G16661	MDGA1
G16662	MAGEA2B
G16663	NPAS4
G16664	RGL4
G16665	NAP1L5
G16666	PIPSL
G16667	ADGRF1
G16668	PGBD2
G16669	PGBD3
G16670	RNU12
G16671	DAOA
G16672	ATP5MGL
G16673	SELENOH
G16674	IGBP1P1
G16675	SSX6P
G16676	SSX7
G16677	SSX9P
G16678	WFDC10B
G16679	IFNL2
G16680	IFNL3
G16681	IFNL1
G16682	AQP11
G16683	OR51B5
G16684	OR10AG1
G16685	RAB40AL
G16686	POC1B
G16687	ZNF311
G16688	C10orf53
G16689	FUOM
G16690	JAKMIP3
G16691	STK32C
G16692	BLOC1S2
G16693	RBM20
G16694	LINC01553
G16695	ZMIZ1-AS1
G16696	MKX
G16697	CSNK2A3
G16698	OR51V1
G16699	H19
G16700	MAJIN
G16701	SLC25A45
G16702	NEAT1
G16703	BCL9L
G16704	FOXR1
G16705	OR8D2
G16706	KIRREL3-AS3
G16707	P4HA3
G16708	PGM2L1
G16709	KLHL35
G16710	KCTD21
G16711	CRACR2B
G16712	TMEM80
G16713	CCDC88B
G16714	TTC9C
G16715	SLC22A24
G16716	RCOR2
G16717	HARBI1
G16718	LINC00294
G16719	OR10A4
G16720	MRGPRG-AS1
G16721	OTOGL
G16722	C1RL-AS1
G16723	TNS2-AS1
G16724	ZNF740
G16725	RASSF3
G16726	B4GALNT3
G16727	ANKRD52
G16728	SLC39A5
G16729	SPRYD4
G16730	ADGRD1
G16731	MORN3
G16732	LINC01465
G16733	DPY19L2
G16734	CLEC9A
G16735	GAS2L3
G16736	MYO1H
G16737	HECTD4
G16738	KSR2
G16739	NME2P1
G16740	GATC
G16741	HNF1A-AS1
G16742	MUC19
G16743	GXYLT1
G16744	TMPRSS12
G16745	PRECSIT
G16746	CHAMP1
G16747	SIAH3
G16748	KCNRG
G16749	SLC46A3
G16750	LINC01588
G16751	GPR137C
G16752	LINC02288
G16753	ZDHHC22
G16754	TMED8
G16755	C14orf178
G16756	SLC25A47
G16757	LINC00523
G16758	OR4K3
G16759	TSSK4
G16760	FAM177A1
G16761	CEP170B
G16762	TEDC1
G16763	HMGN2P46
G16764	SLC24A5
G16765	PRTG
G16766	REC114
G16767	GOLGA6L2
G16768	ST20-AS1
G16769	OR4N4
G16770	SAXO2
G16771	FAM98B
G16772	PLA2G4D
G16773	HERC2P3
G16774	GOLGA6L1
G16775	GOLGA8G
G16776	FBXL22
G16777	NOMO2
G16778	TERB1
G16779	CES4A
G16780	EXOC3L1
G16781	NPW
G16782	BRICD5
G16783	PGP
G16784	C16orf54
G16785	INO80E
G16786	PDPR2P
G16787	NUDT7
G16788	FBXL19-AS1
G16789	ZNF843
G16790	NHLRC4
G16791	TMEM114
G16792	PDXDC2P-NPIPB14P
G16793	CLEC18C
G16794	FADS6
G16795	HID1
G16796	TSEN54
G16797	UBALD2
G16798	CCDC57
G16799	HEXD
G16800	MILR1
G16801	LINC00324
G16802	CDRT4
G16803	KANSL1
G16804	CFAP97D1
G16805	FAM171A2
G16806	MEIOC
G16807	TTLL6
G16808	NEK8
G16809	PIGW
G16810	C17orf78
G16811	YWHAEP7
G16812	CISD3
G16813	GSDMA
G16814	SLC13A5
G16815	TMEM102
G16816	CAVIN1
G16817	SLC26A11
G16818	ENDOV
G16819	GDPD1
G16820	NDUFAF8
G16821	LINC00482
G16822	LGALS9B
G16823	METRNL
G16824	LAMA1
G16825	KCTD1
G16826	BOD1L2
G16827	PTGR3
G16828	SMIM21
G16829	LINC00908
G16830	SSC5D
G16831	ZNF547
G16832	ZIK1
G16833	ZNF776
G16834	ZSCAN1
G16835	ZNF780A
G16836	PRR19
G16837	TMEM145
G16838	CXCL17
G16839	ZNF575
G16840	LYPD5
G16841	ZNF283
G16842	PPP1R37
G16843	TPRX1
G16844	MAMSTR
G16845	IZUMO1
G16846	EMC10
G16847	LINC01869
G16848	KLK9
G16849	SIGLECL1
G16850	ZNF615
G16851	ZNF841
G16852	LOC284379
G16853	ACTL9
G16854	ZNF763
G16855	ZNF844
G16856	SCGB2B2
G16857	WDR62
G16858	ZFP82
G16859	LOC284412
G16860	VSTM1
G16861	GARIN5B
G16862	SMIM24
G16863	SLC25A41
G16864	MBD3L5
G16865	NWD1
G16866	SLC25A42
G16867	LINC00663
G16868	ZNF493
G16869	MIR23AHG
G16870	ZNF875
G16871	TAFA3
G16872	RIIAD1
G16873	THEM5
G16874	C1orf167
G16875	OR2L13
G16876	CYP4A22
G16877	C1orf185
G16878	NBPF15
G16879	SYPL2
G16880	CYB561D1
G16881	ANKRD34A
G16882	RUSC1-AS1
G16883	RSPO1
G16884	EPHA10
G16885	SPATA46
G16886	ZNF326
G16887	BTBD8
G16888	RIMKLA
G16889	SLC25A34
G16890	ESPNP
G16891	LINC02910
G16892	FAM182A
G16893	MIR663AHG
G16894	FRG1BP
G16895	C20orf203
G16896	KRTAP13-4
G16897	MIF-AS1
G16898	SEC14L4
G16899	EPIC1
G16900	NT5DC4
G16901	CCDC150
G16902	RNF149
G16903	ALKAL2
G16904	CCDC141
G16905	STARD7-AS1
G16906	STPG4
G16907	RTP5
G16908	AHCTF1P1
G16909	DNAJC5G
G16910	ERICH2
G16911	IAH1
G16912	UNC80
G16913	RUFY4
G16914	RGPD4
G16915	DUSP28
G16916	SLC9A9
G16917	EOGT
G16918	LINC00636
G16919	EPHA6
G16920	FBXW12
G16921	C3orf38
G16922	HTR3E
G16923	ZNF619
G16924	ZNF621
G16925	RABL3
G16926	IGSF10
G16927	C3orf33
G16928	CCDC66
G16929	SLC9C1
G16930	TCAIM
G16931	ZNF852
G16932	ZNF660
G16933	SUMF1
G16934	RPUSD3
G16935	PRRT3
G16936	DPH3
G16937	C3orf70
G16938	TPRG1
G16939	IQCM
G16940	DCAF4L1
G16941	CYP4V2
G16942	CTBP1-AS
G16943	DOK7
G16944	RNF212
G16945	GPRIN3
G16946	COX18
G16947	FRYL
G16948	RNF175
G16949	FAM200B
G16950	STPG2
G16951	C4orf54
G16952	SH3PXD2B
G16953	FAM153A
G16954	ARL10
G16955	KIAA0825
G16956	GPR150
G16957	DTWD2
G16958	RELL2
G16959	NBPF22P
G16960	RIMOC1
G16961	SLC36A3
G16962	KIF4B
G16963	RNF180
G16964	SREK1IP1
G16965	ZNF454
G16966	C5orf60
G16967	BASP1-AS1
G16968	RGMB
G16969	LINC00491
G16970	CEP57L1
G16971	PPIL6
G16972	MROCKI
G16973	DCBLD1
G16974	CAGE1
G16975	PNPLA1
G16976	RPL7L1
G16977	HOXA-AS2
G16978	SPDYE1
G16979	WEE2-AS1
G16980	TCAF2
G16981	ZNF775
G16982	ATG9B
G16983	DLX6-AS1
G16984	ZNF789
G16985	SLC26A4-AS1
G16986	LSMEM1
G16987	TPI1P2
G16988	FAM86B3P
G16989	XKR6
G16990	NSMCE2
G16991	ZNF707
G16992	FAM83H
G16993	MICU3
G16994	TMED10P1
G16995	ZNF252P-AS1
G16996	ZFP41
G16997	SCARA5
G16998	TRIQK
G16999	DPY19L4
G17000	FBXO43
G17001	NKAIN3
G17002	PPP1R42
G17003	CRB2
G17004	SCAI
G17005	CFAP157
G17006	SPATA31E1
G17007	LCN12
G17008	PAXX
G17009	TPRN
G17010	TUSC1
G17011	FAM78A
G17012	LURAP1L
G17013	FOXD4L3
G17014	ATP11C
G17015	LINC00632
G17016	H2BW2
G17017	YIPF6
G17018	CFAP47
G17019	FIRRE
G17020	FAM133A
G17021	MAGEB18
G17022	TMSB15B
G17023	P2RY8
G17024	ILDR1
G17025	STON1-GTF2A1L
G17026	TRARG1
G17027	LIN9
G17028	TRIM59
G17029	KRT6C
G17030	TRIM42
G17031	NOP14-AS1
G17032	EIF4E3
G17033	FAM149B1
G17034	RFESD
G17035	VN1R2
G17036	VN1R5
G17037	KLHL10
G17038	DHRS4L2
G17039	POTED
G17040	ADAM20P1
G17041	C14orf39
G17042	CCDC85C
G17043	H2AC21
G17044	DDX51
G17045	TTC6
G17046	KRT73
G17047	SNORD8
G17048	ZAR1
G17049	ADGRE4P
G17050	MT1DP
G17051	RAB37
G17052	MMAB
G17053	SERPINA9
G17054	PPM1J
G17055	SNAI3
G17056	H3C15
G17057	UBAC2
G17058	H2BC20P
G17059	H2BP1
G17060	CHSY3
G17061	KRTAP7-1
G17062	KRTAP8-1
G17063	KRTAP11-1
G17064	KRTAP19-1
G17065	KRTAP13-2
G17066	KRTAP13-3
G17067	KRTAP23-1
G17068	KRTAP6-1
G17069	KRTAP6-2
G17070	KRTAP6-3
G17071	KRTAP19-2
G17072	KRTAP19-3
G17073	KRTAP19-4
G17074	KRTAP19-5
G17075	KRTAP19-6
G17076	KRTAP19-7
G17077	KRTAP21-2
G17078	KRTAP22-1
G17079	ST7-OT4
G17080	FAM151A
G17081	NLRP9
G17082	NLRP10
G17083	NLRP14
G17084	S100A7A
G17085	GPIHBP1
G17086	CLEC4D
G17087	IFNE
G17088	RAB7B
G17089	TAS2R60
G17090	SNORD109B
G17091	ANO9
G17092	KCNK18
G17093	ST8SIA6
G17094	DUSP29
G17095	LUZP2
G17096	CENATAC
G17097	OR8D4
G17098	OR5F1
G17099	ANKRD13D
G17100	ANKRD42
G17101	B4GALNT4
G17102	OR52L1
G17103	C1QL4
G17104	TMEM119
G17105	KRT79
G17106	LINC02370
G17107	TAFA2
G17108	C1QTNF9
G17109	RNASE10
G17110	VSX2
G17111	WHAMMP3
G17112	PKD1P1
G17113	PRSS53
G17114	RAB43
G17115	JMJD8
G17116	CIBAR2
G17117	TMEM95
G17118	METTL2A
G17119	CCDC144NL
G17120	ASB16-AS1
G17121	C17orf67
G17122	ENPP7
G17123	OXLD1
G17124	CCDC137
G17125	ARL16
G17126	LINC02693
G17127	MSL1
G17128	CPLX4
G17129	ZNF181
G17130	ZNF260
G17131	ZNF546
G17132	MYPOP
G17133	NANOS2
G17134	ADAMTSL5
G17135	CLEC4G
G17136	LINGO4
G17137	RXFP4
G17138	ANKRD45
G17139	C1orf174
G17140	KLHL17
G17141	TMEM52
G17142	BRINP3
G17143	ZBTB8OS
G17144	TFAP2E
G17145	ZNF678
G17146	PRSS38
G17147	CCDC190
G17148	LINC01139
G17149	ARMH1
G17150	ZFP69
G17151	SLC35E4
G17152	SPOPL
G17153	CYP27C1
G17154	MROH2A
G17155	ESPNL
G17156	PRR30
G17157	LINC00299
G17158	C2orf74
G17159	CCDC39
G17160	IHO1
G17161	KY
G17162	APRG1
G17163	GADL1
G17164	PRSS42P
G17165	H1-10-AS1
G17166	CCDC158
G17167	TMPRSS11A
G17168	TRIML1
G17169	LRRC66
G17170	NAT8L
G17171	SLC6A19
G17172	STING1
G17173	FAM170A
G17174	ARSI
G17175	ANKRD34B
G17176	SLC35D3
G17177	ZC3H12D
G17178	MYLK4
G17179	DPPA5
G17180	CLPSL1
G17181	TREML1
G17182	ZNF680
G17183	COL28A1
G17184	ABCB5
G17185	FAM221A
G17186	CTAGE6
G17187	TSPAN33
G17188	AGBL3
G17189	KLHL38
G17190	NRBP2
G17191	ZNF517
G17192	WDR97
G17193	RSPO2
G17194	POTEA
G17195	ZDHHC21
G17196	ACER2
G17197	RTL5
G17198	NHSL2
G17199	PABPC1L2A
G17200	NEXMIF
G17201	BEX5
G17202	TCEAL5
G17203	VSIG1
G17204	ZC3H12B
G17205	SATL1
G17206	DCAF12L2
G17207	RTL4
G17208	LHFPL1
G17209	EZHIP
G17210	LIPM
G17211	VWA2
G17212	NANOS1
G17213	HMX3
G17214	AKR1C8
G17215	EBLN1
G17216	OTOG
G17217	DCDC1
G17218	POU2AF2
G17219	MS4A10
G17220	HEPHL1
G17221	OVCH2
G17222	HNRNPA1P70
G17223	SMCO2
G17224	OVCH1
G17225	SYT10
G17226	ACSM4
G17227	ANKRD33
G17228	OR6C4
G17229	H1-7
G17230	FREM2
G17231	NEK5
G17232	OR6S1
G17233	LRRC9
G17234	GOLGA6A
G17235	TMC3
G17236	ZNF774
G17237	FMN1
G17238	C16orf96
G17239	ZKSCAN2
G17240	ATXN1L
G17241	PKD1L3
G17242	CD300E
G17243	SMTNL2
G17244	NACA2
G17245	KRT27
G17246	SLFN14
G17247	LRRC37A11P
G17248	STAC2
G17249	ANKRD62
G17250	VSTM2B
G17251	ZNF850
G17252	NCCRP1
G17253	SYCN
G17254	LEUTX
G17255	ZNF404
G17256	ZNF284
G17257	ZNF677
G17258	RFPL4A
G17259	ZSCAN5B
G17260	ZSCAN22
G17261	NANOS3
G17262	PALM3
G17263	RD3
G17264	PRAMEF5
G17265	HNRNPCL1
G17266	PRAMEF9
G17267	PRAMEF10
G17268	CCDC18
G17269	OR14K1
G17270	OR2W3
G17271	MYBPHL
G17272	FCRL6
G17273	KCNT2
G17274	BARHL2
G17275	DYNLT4
G17276	OR2T29
G17277	ARHGAP40
G17278	RSPO4
G17279	TGM6
G17280	XKR7
G17281	MSGN1
G17282	CRACDL
G17283	FIGLA
G17284	NOTO
G17285	NCKAP5
G17286	FOXI3
G17287	EVX2
G17288	CDKL4
G17289	SH3RF3
G17290	GPR148
G17291	LRRIQ4
G17292	SAMD7
G17293	AADACL2
G17294	GPR149
G17295	ZNF860
G17296	TMPRSS7
G17297	CD200R1L
G17298	PAQR9
G17299	COL6A4P1
G17300	RTP2
G17301	OSTN
G17302	ATP13A5
G17303	PRSS48
G17304	SOWAHB
G17305	LRIT3
G17306	MSANTD1
G17307	SLC10A6
G17308	HSD17B13
G17309	PFN3
G17310	ZNF879
G17311	PLCXD3
G17312	IRGM
G17313	FBLL1
G17314	MCIDAS
G17315	ACTBL2
G17316	FAM174A
G17317	MTX3
G17318	RSPH4A
G17319	ECT2L
G17320	EYS
G17321	ZNF391
G17322	ZFP57
G17323	SEPTIN14
G17324	MACC1
G17325	GNAT3
G17326	MOGAT3
G17327	GARIN1A
G17328	STRA8
G17329	KLRG2
G17330	KIF24
G17331	IGFBPL1
G17332	CAVIN4
G17333	ZNF81
G17334	ITIH6
G17335	LANCL3
G17336	DCAF8L2
G17337	CCDC160
G17338	CXorf66
G17339	DGAT2L6
G17340	RAB41
G17341	ARSH
G17342	MAGEB5
G17343	TUBB8
G17344	SOX2-OT
G17345	LRRTM1
G17346	LRRTM3
G17347	TUBB2B
G17348	SLC35B2
G17349	SERINC2
G17350	OTOP3
G17351	PWARSN
G17352	TBX10
G17353	GATD1
G17354	AMIGO2
G17355	EP400P1
G17356	TMEM255B
G17357	RBPMS2
G17358	ANKDD1A
G17359	ARPIN
G17360	ACSM2B
G17361	CLEC18A
G17362	CTU2
G17363	SKA2
G17364	CCDC144CP
G17365	MCRIP1
G17366	SELENOV
G17367	ZNF530
G17368	SHISAL2A
G17369	FAM131C
G17370	MIR3667HG
G17371	GEN1
G17372	WDR53
G17373	LNP1
G17374	CFAP100
G17375	TPRXL
G17376	NIPAL4
G17377	HCN1
G17378	NUP43
G17379	ZNF713
G17380	LINC00265
G17381	WDR86
G17382	GJC3
G17383	FOXD4L4
G17384	NMNAT3
G17385	RTN4RL2
G17386	GPR142
G17387	DNAAF3
G17388	HLA-V
G17389	C6orf58
G17390	RAET1G
G17391	RILPL1
G17392	LCE1A
G17393	LCE1B
G17394	LCE1C
G17395	LCE1D
G17396	LCE1E
G17397	LCE1F
G17398	LCE2A
G17399	LCE2C
G17400	LCE2D
G17401	LCE3A
G17402	LCE3B
G17403	LCE3C
G17404	LCE3E
G17405	TBC1D26
G17406	TAS2R42
G17407	ZACN
G17408	SLCO4C1
G17409	KAAG1
G17410	PADI6
G17411	RAMACL
G17412	ZNF445
G17413	KRT26
G17414	RGSL1
G17415	ANKRD37
G17416	KRTAP12-2
G17417	SPATA12
G17418	KRTAP12-1
G17419	KRTAP10-10
G17420	GPR141
G17421	ZNF233
G17422	TICAM2
G17423	POLN
G17424	BMP8A
G17425	VCY1B
G17426	LILRA5
G17427	BPIFB3
G17428	DPPA3
G17429	RFLNB
G17430	IRF2BP2
G17431	ZBTB41
G17432	NANOGNB
G17433	FKBP9P1
G17434	TMPRSS9
G17435	GLT6D1
G17436	PRSS41
G17437	GSTK1
G17438	USP50
G17439	H1-9P
G17440	DND1
G17441	FBXW10B
G17442	NDUFS7
G17443	PTCHD3
G17444	NHLRC2
G17445	CCDC172
G17446	GALNT18
G17447	NCR3LG1
G17448	FAM111B
G17449	TMEM179B
G17450	TBC1D10C
G17451	DNAJB13
G17452	KRT77
G17453	PTPRQ
G17454	ASPG
G17455	TEX9
G17456	GOLGA6L5P
G17457	KIF7
G17458	ZNF710
G17459	HDDC3
G17460	WASH3P
G17461	SPEM1
G17462	EFCAB5
G17463	LRRC37A3
G17464	ANKRD30B
G17465	CCDC178
G17466	ATP9B
G17467	PEAK3
G17468	HSD11B1L
G17469	ZNF699
G17470	TMEM205
G17471	YJEFN3
G17472	SBSN
G17473	ZNF829
G17474	ZNF568
G17475	B3GNT8
G17476	IGFL1
G17477	ZSWIM9
G17478	ZNF773
G17479	SPATA21
G17480	SVBP
G17481	MROH7
G17482	MIGA1
G17483	NEXN-AS1
G17484	PEAR1
G17485	SFT2D2
G17486	MIA3
G17487	STUM
G17488	FAM89A
G17489	PI4KAP2
G17490	FAM228B
G17491	ANKRD36
G17492	WASH2P
G17493	RBM43
G17494	CERKL
G17495	CATIP
G17496	RBM44
G17497	LHFPL4
G17498	TOPAZ1
G17499	C3orf62
G17500	STIMATE
G17501	NRROS
G17502	C5orf34
G17503	MAST4
G17504	SIMC1
G17505	GUSBP4
G17506	GJB7
G17507	VWC2
G17508	TRIM73
G17509	NAT16
G17510	SLC26A5
G17511	LHFPL3
G17512	SPATC1
G17513	ENHO
G17514	PTAR1
G17515	ERCC6L2
G17516	SWI5
G17517	C9orf50
G17518	PNPLA7
G17519	AGRN
G17520	CYSRT1
G17521	LRRC10
G17522	RAB15
G17523	SLC27A1
G17524	RPS10P7
G17525	ZC3H6
G17526	KLHL30
G17527	PRSS45P
G17528	USP17L2
G17529	CA13
G17530	ENTPD8
G17531	TRIM74
G17532	RN7SL2
G17533	RN7SL3
G17534	CENPS
G17535	CATSPER4
G17536	NHLRC1
G17537	RNF148
G17538	MALAT1
G17539	RBMY1B
G17540	RBMY1D
G17541	RBMY1E
G17542	RBMY1J
G17543	PSMA3-AS1
G17544	ZFP91-CNTF
G17545	KCTD8
G17546	KCTD4
G17547	SAP30L-AS1
G17548	IL31
G17549	KRTAP10-4
G17550	KRTAP10-6
G17551	KRTAP10-7
G17552	KRTAP10-9
G17553	KRTAP10-1
G17554	KRTAP10-11
G17555	KRTAP10-2
G17556	KRTAP10-5
G17557	KRTAP10-8
G17558	KRTAP10-3
G17559	KRTAP12-3
G17560	KRTAP12-4
G17561	AMIGO3
G17562	ZKSCAN4
G17563	SNHG5
G17564	SUMO4
G17565	CENPW
G17566	CEP85L
G17567	NPSR1
G17568	SLC7A5P2
G17569	C6orf120
G17570	KRTAP5-1
G17571	KRTAP5-3
G17572	KRTAP5-4
G17573	KRTAP5-10
G17574	VN1R10P
G17575	TBPL2
G17576	NSUN4
G17577	THEMIS
G17578	RASL11A
G17579	GPR153
G17580	PEDS1
G17581	PEDS1-UBE2V1
G17582	ILDR2
G17583	SLC22A25
G17584	SKIDA1
G17585	WASHC2A
G17586	SLC16A12
G17587	CC2D2B
G17588	ENO4
G17589	ARMS2
G17590	TEX36
G17591	IFITM5
G17592	GVINP1
G17593	INSC
G17594	FIBIN
G17595	C11orf96
G17596	SLC22A10
G17597	SPDYC
G17598	LIPT2
G17599	CLEC2A
G17600	CLEC12B
G17601	REP15
G17602	CCDC184
G17603	C12orf75
G17604	TMEM233
G17605	KMT5A
G17606	C1QTNF9B
G17607	SHISA2
G17608	NHLRC3
G17609	SERP2
G17610	TOMM20L
G17611	RTL1
G17612	IGHV1OR15-1
G17613	CCDC9B
G17614	TNFAIP8L3
G17615	C2CD4B
G17616	INSYN1
G17617	GOLGA2P7
G17618	SBK1
G17619	C16orf87
G17620	GLTPD2
G17621	INCA1
G17622	SCIMP
G17623	SPDYE4
G17624	TMEM220
G17625	SHISA6
G17626	TMIGD1
G17627	LINC00671
G17628	CCDC103
G17629	RPRML
G17630	YPEL2
G17631	LINC02875
G17632	BTBD17
G17633	POTEC
G17634	C3P1
G17635	ZNF788P
G17636	CLEC17A
G17637	ZNF728
G17638	RGS9BP
G17639	ZNF790
G17640	CEACAM16
G17641	BLOC1S3
G17642	IGFL3
G17643	ZNF808
G17644	ZNF888
G17645	ZNF761
G17646	TMEM238
G17647	ZNF470
G17648	ZNF749
G17649	ZNF324B
G17650	HES5
G17651	SMIM1
G17652	RNF207
G17653	TMEM82
G17654	TRNP1
G17655	CD164L2
G17656	LDLRAD1
G17657	GBP7
G17658	C1orf146
G17659	DIPK1A
G17660	SLC6A17
G17661	NOTCH2NLA
G17662	LYSMD1
G17663	HRNR
G17664	FLG2
G17665	CFAP141
G17666	LINC00272
G17667	C1orf53
G17668	TMEM81
G17669	CAPN8
G17670	COA6
G17671	SMIM26
G17672	MIR99AHG
G17673	KRTAP26-1
G17674	FAM230I
G17675	LRRC75B
G17676	MFSD2B
G17677	PCARE
G17678	TSPYL6
G17679	C2orf78
G17680	BOLA3
G17681	FUNDC2P2
G17682	C2orf68
G17683	SLC9A4
G17684	SP5
G17685	PLEKHM3
G17686	C2orf80
G17687	SNORC
G17688	ZNF662
G17689	CDHR4
G17690	INKA1
G17691	IQCF2
G17692	IQCF5
G17693	MUSTN1
G17694	VGLL3
G17695	PRR23B
G17696	PLSCR5
G17697	ANKUB1
G17698	LEKR1
G17699	TMEM212
G17700	C4orf50
G17701	SMIM20
G17702	BEND4
G17703	GRXCR1
G17704	TMPRSS11F
G17705	LRRC14B
G17706	ANXA2R
G17707	C5orf46
G17708	ARHGEF37
G17709	PSMG4
G17710	SFTA2
G17711	CLPSL2
G17712	BNIP5
G17713	GLYATL3
G17714	GFRAL
G17715	LIN28B
G17716	SAMD5
G17717	IYD
G17718	GTF2IRD2B
G17719	LAMTOR4
G17720	FEZF1
G17721	XKR5
G17722	NUGGC
G17723	ALKAL1
G17724	RBM12B
G17725	MROH5
G17726	MAFA
G17727	GLIDR
G17728	SPATA31D3
G17729	C9orf153
G17730	IER5L
G17731	CFAP77
G17732	LCN15
G17733	AJM1
G17734	MAP3K15
G17735	USP27X
G17736	CENPVL1
G17737	PAGE2B
G17738	ZCCHC13
G17739	UBE2NL
G17740	CSAG3
G17741	LOC389906
G17742	C1QL3
G17743	NKX1-2
G17744	OR52I1
G17745	OR51M1
G17746	OR52N4
G17747	OR52N5
G17748	OR52E6
G17749	OR56A3
G17750	ACCSL
G17751	OR4X1
G17752	OR8H2
G17753	OR5T1
G17754	OR5M10
G17755	OR9G1
G17756	OR5B2
G17757	LRRC10B
G17758	GPR152
G17759	GUCY2EP
G17760	TRIM77
G17761	BSX
G17762	OR6X1
G17763	OR6M1
G17764	OR10G4
G17765	OR6C1
G17766	OR6C75
G17767	OR6C70
G17768	OR4N2
G17769	OR4K17
G17770	OR4N5
G17771	OR11G2
G17772	RNASE9
G17773	SERPINA2
G17774	GOLGA8EP
G17775	KBTBD13
G17776	SKOR1
G17777	ANKRD34C
G17778	GDPGP1
G17779	C1QTNF8
G17780	PTX4
G17781	PABPN1L
G17782	KRT39
G17783	ONECUT3
G17784	OR7G3
G17785	OR7A10
G17786	NUDT19
G17787	ZNF793
G17788	ACP7
G17789	ERFL
G17790	ZNF805
G17791	HES3
G17792	PRAMEF12
G17793	PRAMEF8
G17794	PRAMEF17
G17795	FRRS1
G17796	VHLL
G17797	OR6K3
G17798	VSIG8
G17799	OR2T33
G17800	OR2M7
G17801	OR2G6
G17802	SUMO1P1
G17803	PTRHD1
G17804	SULT6B1
G17805	DYTN
G17806	USP17L9P
G17807	TRIM61
G17808	TRIM75
G17809	HELT
G17810	OR2A25
G17811	USP17L7
G17812	GDF6
G17813	FAM221B
G17814	OR13J1
G17815	CTSL3P
G17816	OR5C1
G17817	LCN9
G17818	GLOD5
G17819	ARL13A
G17820	ELFN1
G17821	AGMO
G17822	IQCA1L
G17823	GRID2IP
G17824	SPRED3
G17825	TMEM200B
G17826	SLC25A35
G17827	MEX3D
G17828	SMIM10L2A
G17829	ZNF321P
G17830	RPL13AP17
G17831	HEATR4
G17832	MYO18A
G17833	CCDC187
G17834	SHC4
G17835	MIR1915HG
G17836	BMS1P1
G17837	C10orf120
G17838	EEF1AKMT2
G17839	FOXI2
G17840	FAM180B
G17841	PCNX3
G17842	C11orf87
G17843	MIR100HG
G17844	PATE2
G17845	LOC399975
G17846	SNX19
G17847	LINC00938
G17848	LINC02381
G17849	SERTM1
G17850	LINC03033
G17851	PLEKHD1
G17852	DICER1-AS1
G17853	C14orf180
G17854	HERC2P2
G17855	LINC02694
G17856	LINC02915
G17857	ST20
G17858	LOC400499
G17859	KNOP1
G17860	MED11
G17861	GRAPL
G17862	TMEM132E-DT
G17863	LINC00511
G17864	TEX19
G17865	LINC00668
